"Note: The report represents net sales that are self-reported by retail marijuana licensees. Information is subject to change due to late reports, corrections or audit findings. This file will be updated by approximately the 10th business day of each month.       ",,,
Last Update: 06/09/2020,,,
,,,
License Number,Reporting Period, Total Sales, Excise Tax Due 
425965,2020-02,"180,679","66,851"
426039,2020-02,"370,590","137,118"
426050,2020-02,"177,983","65,854"
426125,2020-02,"186,110","68,861"
426199,2020-02,"166,701","61,679"
426284,2020-02,"143,883","53,237"
426443,2020-02,"36,249","13,412"
426562,2020-02,"623,458","230,680"
426563,2020-02,"665,198","246,123"
426606,2020-02,"308,771","114,245"
426632,2020-02,"35,751","13,228"
426677,2020-02,"72,385","26,782"
426678,2020-02,"126,859","46,938"
426731,2020-02,"310,378","114,840"
426849,2020-02,"111,632","41,304"
426888,2020-02,"88,180","32,627"
426895,2020-02,"87,966","32,547"
427121,2020-02,"655,133","242,399"
427156,2020-02,"2,154",797
427158,2020-02,"104,248","38,572"
427457,2020-02,"142,584","52,756"
427458,2020-02,"96,190","35,590"
427533,2020-02,"33,684","12,463"
427634,2020-02,"974,002","360,381"
427666,2020-02,"298,210","110,338"
427742,2020-02,"152,109","56,280"
427769,2020-02,"89,447","33,095"
427850,2020-02,"172,575","63,853"
428005,2020-02,"280,720","103,867"
428107,2020-02,"66,875","24,744"
428263,2020-02,"39,864","14,750"
428276,2020-02,"262,343","97,067"
428560,2020-02,"310,485","114,879"
428760,2020-02,"582,491","215,522"
428846,2020-02,"171,901","63,603"
428942,2020-02,"258,795","95,754"
429000,2020-02,24,9
429044,2020-02,"1,253",464
429212,2020-02,851,315
429699,2020-02,"180,880","66,926"
429761,2020-02,171,63
429803,2020-02,"12,717","4,705"
402780,2020-03,"107,888","39,919"
404933,2020-03,"121,665","45,016"
407950,2020-03,"106,089","39,253"
410273,2020-03,"1,198,264","443,358"
410332,2020-03,"182,028","67,350"
410798,2020-03,"269,235","99,617"
410831,2020-03,"458,670","169,708"
411970,2020-03,"229,991","85,097"
412370,2020-03,"136,199","50,394"
412466,2020-03,"122,806","45,438"
412490,2020-03,"260,067","96,225"
412494,2020-03,"660,763","244,482"
412921,2020-03,"121,347","44,899"
412922,2020-03,"211,392","78,215"
412923,2020-03,"507,744","187,865"
412940,2020-03,"104,254","38,574"
413258,2020-03,"336,154","124,377"
413314,2020-03,"182,368","67,476"
413319,2020-03,"139,796","51,724"
413358,2020-03,"1,316,892","487,250"
413363,2020-03,"365,709","135,312"
413366,2020-03,"204,470","75,654"
413369,2020-03,"452,686","167,494"
413372,2020-03,"91,904","34,004"
413374,2020-03,"282,840","104,651"
413385,2020-03,"48,172","17,824"
413407,2020-03,"106,414","39,373"
413414,2020-03,"99,811","36,930"
413420,2020-03,"518,868","191,981"
413426,2020-03,"397,996","147,258"
413427,2020-03,"244,016","90,286"
413428,2020-03,"145,359","53,783"
413481,2020-03,"269,659","99,774"
413492,2020-03,"150,934","55,846"
413519,2020-03,"147,145","54,444"
413529,2020-03,"78,955","29,213"
413530,2020-03,"19,257","7,125"
413534,2020-03,"133,145","49,264"
413541,2020-03,"132,621","49,070"
413544,2020-03,"236,761","87,601"
413551,2020-03,"189,974","70,290"
413558,2020-03,"285,359","105,583"
413570,2020-03,"437,256","161,785"
413586,2020-03,"116,761","43,202"
413596,2020-03,"216,066","79,945"
413600,2020-03,"122,094","45,175"
413677,2020-03,"57,839","21,400"
413683,2020-03,"656,015","242,726"
413692,2020-03,"431,729","159,740"
413727,2020-03,"217,190","80,360"
413729,2020-03,"246,241","91,109"
413732,2020-03,"645,064","238,674"
413739,2020-03,"515,008","190,553"
413762,2020-03,"186,801","69,116"
413773,2020-03,"156,851","58,035"
413791,2020-03,"313,066","115,835"
413798,2020-03,"188,714","69,824"
413801,2020-03,"71,245","26,361"
413802,2020-03,"118,188","43,730"
413803,2020-03,"341,908","126,506"
413805,2020-03,"6,143","2,273"
413809,2020-03,"203,429","75,269"
413812,2020-03,"266,226","98,504"
413813,2020-03,"459,973","170,190"
413843,2020-03,"136,365","50,455"
413846,2020-03,"6,962","2,576"
413870,2020-03,"323,381","119,651"
413886,2020-03,"137,504","50,877"
413893,2020-03,"546,353","202,151"
413901,2020-03,"198,065","73,284"
413930,2020-03,"77,529","28,686"
413994,2020-03,"50,610","18,726"
414002,2020-03,"275,340","101,876"
414060,2020-03,"227,268","84,089"
414065,2020-03,"263,674","97,559"
414103,2020-03,"658,811","243,760"
414160,2020-03,"276,645","102,359"
414174,2020-03,"389,108","143,970"
414181,2020-03,"405,488","150,031"
414211,2020-03,"652,292","241,348"
414216,2020-03,"9,618","3,559"
414223,2020-03,"137,487","50,870"
414225,2020-03,"203,004","75,111"
414243,2020-03,"169,550","62,733"
414280,2020-03,"175,719","65,016"
414292,2020-03,"86,603","32,043"
414295,2020-03,"1,207,244","446,680"
414345,2020-03,"177,235","65,577"
414356,2020-03,"246,343","91,147"
414398,2020-03,"193,451","71,577"
414425,2020-03,"184,996","68,448"
414430,2020-03,"187,591","69,409"
414441,2020-03,"444,131","164,328"
414449,2020-03,"496,810","183,820"
414450,2020-03,"45,425","16,807"
414454,2020-03,"49,484","18,309"
414456,2020-03,"79,880","29,556"
414460,2020-03,"11,010","4,074"
414470,2020-03,"375,682","139,002"
414491,2020-03,"494,788","183,072"
414495,2020-03,"210,500","77,885"
414500,2020-03,"159,307","58,943"
414503,2020-03,"216,910","80,257"
414508,2020-03,"406,770","150,505"
414520,2020-03,"671,082","248,300"
414532,2020-03,"441,194","163,242"
414533,2020-03,"765,431","283,209"
414539,2020-03,"15,841","5,861"
414550,2020-03,"197,567","73,100"
414558,2020-03,"25,518","9,442"
414569,2020-03,"319,043","118,046"
414573,2020-03,"19,924","7,372"
414574,2020-03,"179,282","66,335"
414656,2020-03,"145,355","53,781"
414664,2020-03,"347,055","128,410"
414680,2020-03,"135,994","50,318"
414712,2020-03,"66,438","24,582"
414714,2020-03,"680,088","251,633"
414716,2020-03,"234,371","86,717"
414733,2020-03,"429,011","158,734"
414735,2020-03,"224,032","82,892"
414750,2020-03,"99,317","36,747"
414755,2020-03,"75,282","27,854"
414761,2020-03,"98,372","36,398"
414785,2020-03,"304,974","112,841"
414803,2020-03,"80,864","29,920"
414812,2020-03,"253,817","93,912"
414814,2020-03,"137,160","50,749"
414817,2020-03,"584,942","216,428"
414823,2020-03,"814,790","301,472"
414829,2020-03,"561,527","207,765"
414841,2020-03,"368,197","136,233"
414864,2020-03,"292,578","108,254"
414867,2020-03,"934,575","345,793"
414868,2020-03,"337,555","124,895"
414871,2020-03,"292,982","108,403"
414876,2020-03,"1,471,998","544,639"
414881,2020-03,"67,808","25,089"
414884,2020-03,"340,675","126,050"
414918,2020-03,"35,335","13,074"
414958,2020-03,"155,753","57,628"
414959,2020-03,"173,486","64,190"
414963,2020-03,"173,358","64,142"
414970,2020-03,"386,237","142,908"
414983,2020-03,"481,139","178,021"
414995,2020-03,"42,886","15,868"
415001,2020-03,"162,025","59,949"
415010,2020-03,"356,886","132,048"
415031,2020-03,"269,669","99,778"
415045,2020-03,"189,945","70,280"
415064,2020-03,"28,042","10,376"
415083,2020-03,"836,487","309,500"
415094,2020-03,"607,174","224,654"
415112,2020-03,"397,081","146,920"
415115,2020-03,"192,328","71,161"
415124,2020-03,"99,087","36,662"
415127,2020-03,"210,160","77,759"
415130,2020-03,"282,434","104,501"
415132,2020-03,"203,878","75,435"
415183,2020-03,"254,026","93,990"
415185,2020-03,"60,820","22,503"
415198,2020-03,"347,912","128,727"
415203,2020-03,"202,806","75,038"
415211,2020-03,"298,338","110,385"
415216,2020-03,"340,489","125,981"
415222,2020-03,"201,755","74,649"
415229,2020-03,"350,757","129,780"
415238,2020-03,"150,330","55,622"
415287,2020-03,"151,999","56,240"
415294,2020-03,"70,761","26,182"
415303,2020-03,"172,258","63,736"
415314,2020-03,"105,701","39,109"
415333,2020-03,"659,788","244,122"
415343,2020-03,"102,550","37,944"
415348,2020-03,"189,234","70,016"
415361,2020-03,"36,896","13,652"
415406,2020-03,"196,785","72,810"
415410,2020-03,"401,348","148,499"
415429,2020-03,"120,522","44,593"
415445,2020-03,"147,239","54,478"
415470,2020-03,"202,392","74,885"
415484,2020-03,"36,836","13,629"
415486,2020-03,"314,283","116,285"
415488,2020-03,"222,855","82,456"
415504,2020-03,"309,611","114,556"
415507,2020-03,"256,508","94,908"
415509,2020-03,"126,006","46,622"
415513,2020-03,"155,380","57,490"
415517,2020-03,"196,860","72,838"
415523,2020-03,"94,468","34,953"
415526,2020-03,"407,438","150,752"
415539,2020-03,"142,098","52,576"
415567,2020-03,"366,214","135,499"
415575,2020-03,"248,733","92,031"
415641,2020-03,"80,915","29,938"
415645,2020-03,"186,178","68,886"
415652,2020-03,"25,537","9,449"
415658,2020-03,"199,079","73,659"
416102,2020-03,"225,692","83,506"
416540,2020-03,"284,361","105,214"
417114,2020-03,"316,338","117,045"
417469,2020-03,"131,495","48,653"
417486,2020-03,"288,303","106,672"
417643,2020-03,"169,875","62,854"
417646,2020-03,"241,323","89,290"
417880,2020-03,"106,173","39,284"
417949,2020-03,"102,098","37,776"
420123,2020-03,"55,669","20,597"
420292,2020-03,"109,636","40,565"
420336,2020-03,"231,926","85,813"
420389,2020-03,"387,550","143,393"
420390,2020-03,"70,733","26,171"
420400,2020-03,"56,419","20,875"
420416,2020-03,"67,172","24,854"
420477,2020-03,"12,992","4,807"
420478,2020-03,"68,455","25,329"
420497,2020-03,"227,019","83,997"
420645,2020-03,"74,670","27,628"
420661,2020-03,"117,928","43,633"
420666,2020-03,"346,271","128,120"
420741,2020-03,"892,427","330,198"
420785,2020-03,"415,437","153,712"
420793,2020-03,"144,233","53,366"
420801,2020-03,"55,501","20,535"
420812,2020-03,"58,914","21,798"
420819,2020-03,"106,977","39,582"
420889,2020-03,"780,182","288,667"
420894,2020-03,"85,100","31,487"
420895,2020-03,"116,597","43,141"
420898,2020-03,"202,162","74,800"
420908,2020-03,"186,559","69,027"
420934,2020-03,"121,598","44,991"
421005,2020-03,"328,207","121,436"
421069,2020-03,"281,041","103,985"
421084,2020-03,"830,327","307,221"
421110,2020-03,"392,180","145,107"
421141,2020-03,"653,574","241,822"
421168,2020-03,"129,478","47,907"
421261,2020-03,"232,168","85,902"
421326,2020-03,"9,482","3,508"
421335,2020-03,"282,170","104,403"
421359,2020-03,"199,656","73,873"
421409,2020-03,"451,296","166,980"
421491,2020-03,"126,985","46,985"
421514,2020-03,"636,376","235,459"
421552,2020-03,"326,466","120,792"
421562,2020-03,"325,867","120,571"
421616,2020-03,"297,517","110,081"
421630,2020-03,"87,494","32,373"
421632,2020-03,"23,173","8,574"
421642,2020-03,"285,230","105,535"
421652,2020-03,"110,673","40,949"
421667,2020-03,"86,968","32,178"
421687,2020-03,"29,558","10,937"
421695,2020-03,"81,022","29,978"
421698,2020-03,"361,772","133,856"
421702,2020-03,"780,590","288,818"
421707,2020-03,"319,533","118,227"
421708,2020-03,"156,474","57,895"
421709,2020-03,"158,996","58,828"
421738,2020-03,"168,613","62,387"
421757,2020-03,"157,212","58,169"
421777,2020-03,"655,045","242,367"
421789,2020-03,"319,227","118,114"
421804,2020-03,"255,725","94,618"
421805,2020-03,"1,233,833","456,518"
421813,2020-03,"138,219","51,141"
421873,2020-03,"421,995","156,138"
421876,2020-03,"100,526","37,194"
421877,2020-03,"369,157","136,588"
421878,2020-03,"30,545","11,302"
421900,2020-03,"311,951","115,422"
421918,2020-03,"3,470","1,284"
421953,2020-03,140,52
422010,2020-03,"129,001","47,730"
422037,2020-03,"258,080","95,490"
422044,2020-03,"319,943","118,379"
422049,2020-03,"315,438","116,712"
422055,2020-03,"386,670","143,068"
422099,2020-03,"68,881","25,486"
422103,2020-03,"349,707","129,392"
422109,2020-03,"235,169","87,012"
422120,2020-03,"1,422",526
422138,2020-03,"18,210","6,738"
422139,2020-03,"145,654","53,892"
422146,2020-03,"353,257","130,705"
422168,2020-03,"230,765","85,383"
422194,2020-03,"420,645","155,639"
422202,2020-03,"66,137","24,471"
422218,2020-03,"968,807","358,459"
422234,2020-03,"69,341","25,656"
422278,2020-03,"307,370","113,727"
422294,2020-03,"414,690","153,435"
422329,2020-03,"189,641","70,167"
422332,2020-03,"115,204","42,626"
422336,2020-03,"326,869","120,942"
422363,2020-03,"38,843","14,372"
422431,2020-03,"335,921","124,291"
422442,2020-03,"374,216","138,460"
422447,2020-03,"481,828","178,276"
422454,2020-03,"118,932","44,005"
422457,2020-03,"33,052","12,229"
422459,2020-03,"47,165","17,451"
422460,2020-03,959,355
422466,2020-03,"45,393","16,795"
422504,2020-03,"207,552","76,794"
422525,2020-03,"9,897","3,662"
422570,2020-03,"214,286","79,286"
422632,2020-03,"91,788","33,962"
422655,2020-03,"15,837","5,860"
422658,2020-03,661,245
422701,2020-03,"5,877","2,174"
422764,2020-03,"257,585","95,307"
422765,2020-03,"45,699","16,908"
422777,2020-03,"102,124","37,786"
422781,2020-03,"34,420","12,735"
422785,2020-03,"62,146","22,994"
422792,2020-03,"61,317","22,687"
422796,2020-03,"89,561","33,138"
422817,2020-03,"181,459","67,140"
422944,2020-03,"102,553","37,945"
422954,2020-03,"75,284","27,855"
422978,2020-03,"38,348","14,189"
423000,2020-03,"523,757","193,790"
423036,2020-03,"30,352","11,230"
423096,2020-03,"434,827","160,886"
423203,2020-03,"126,328","46,741"
423224,2020-03,"189,260","70,026"
423372,2020-03,"557,714","206,354"
423379,2020-03,"995,435","368,311"
423390,2020-03,"164,939","61,028"
423402,2020-03,"442,954","163,893"
423413,2020-03,"692,713","256,304"
423492,2020-03,"886,888","328,148"
423536,2020-03,"474,682","175,632"
423542,2020-03,"174,527","64,575"
423571,2020-03,"466,870","172,742"
423634,2020-03,"236,328","87,441"
423754,2020-03,"655,428","242,508"
423784,2020-03,"290,257","107,395"
423829,2020-03,"426,403","157,769"
423885,2020-03,"487,685","180,443"
423993,2020-03,"49,952","18,482"
424190,2020-03,"100,246","37,091"
424273,2020-03,"92,215","34,119"
424311,2020-03,"684,463","253,251"
424463,2020-03,"490,691","181,556"
424473,2020-03,"181,921","67,311"
424599,2020-03,"59,556","22,036"
424747,2020-03,"731,878","270,795"
424751,2020-03,"922,682","341,392"
424848,2020-03,"679,990","251,596"
424951,2020-03,"1,305,778","483,138"
425068,2020-03,"337,957","125,044"
425128,2020-03,"10,715","3,964"
425185,2020-03,"34,248","12,672"
425273,2020-03,"303,569","112,320"
425362,2020-03,"239,853","88,745"
425493,2020-03,"386,947","143,170"
425498,2020-03,"93,363","34,544"
425507,2020-03,"312,960","115,795"
425539,2020-03,"549,095","203,165"
425584,2020-03,"207,277","76,692"
425585,2020-03,"123,463","45,681"
425605,2020-03,"19,748","7,307"
425767,2020-03,"264,353","97,811"
425925,2020-03,"333,497","123,394"
425965,2020-03,"223,522","82,703"
426039,2020-03,"433,493","160,392"
426050,2020-03,"216,729","80,190"
426125,2020-03,"189,346","70,058"
426199,2020-03,"207,322","76,709"
426284,2020-03,"158,062","58,483"
426562,2020-03,"697,156","257,948"
426563,2020-03,"808,862","299,279"
426606,2020-03,"367,726","136,059"
426632,2020-03,"45,040","16,665"
426677,2020-03,"98,107","36,300"
426678,2020-03,"159,095","58,865"
426731,2020-03,"379,062","140,253"
426849,2020-03,"136,311","50,435"
426895,2020-03,"108,953","40,312"
427121,2020-03,"750,901","277,833"
427156,2020-03,"1,779",658
427158,2020-03,"113,895","42,141"
427458,2020-03,"133,115","49,253"
427533,2020-03,"38,708","14,322"
427634,2020-03,"1,195,715","442,415"
427666,2020-03,"373,196","138,083"
427742,2020-03,"209,143","77,383"
427769,2020-03,"115,932","42,895"
427850,2020-03,"227,702","84,250"
428005,2020-03,"337,804","124,988"
428107,2020-03,"89,380","33,071"
428263,2020-03,"50,274","18,601"
428276,2020-03,"326,398","120,767"
428560,2020-03,"395,766","146,433"
428760,2020-03,"733,208","271,287"
428846,2020-03,"205,177","75,915"
428942,2020-03,"337,839","125,001"
429044,2020-03,"6,851","2,535"
429212,2020-03,778,288
429699,2020-03,"243,490","90,091"
429761,2020-03,"44,856","16,597"
429803,2020-03,"60,556","22,406"
71368,2020-04,"577,311","213,605"
76189,2020-04,"54,533","20,177"
79013,2020-04,"245,705","90,911"
79720,2020-04,"210,086","77,732"
81400,2020-04,"54,221","20,062"
82587,2020-04,"338,569","125,270"
84154,2020-04,"973,299","360,121"
86054,2020-04,"67,719","25,056"
86823,2020-04,"150,235","55,587"
350641,2020-04,"78,284","28,965"
350766,2020-04,"460,804","170,497"
352673,2020-04,"411,083","152,101"
353928,2020-04,"465,885","172,377"
354876,2020-04,"311,431","115,229"
357129,2020-04,"260,434","96,361"
360307,2020-04,"373,533","138,207"
364799,2020-04,"455,929","168,694"
400085,2020-04,"76,854","28,436"
400209,2020-04,"21,844","8,082"
400772,2020-04,"319,216","118,110"
402039,2020-04,"131,051","48,489"
402780,2020-04,"112,699","41,699"
404933,2020-04,"100,428","37,158"
407950,2020-04,"117,070","43,316"
410273,2020-04,"1,252,457","463,409"
410332,2020-04,"163,092","60,344"
410798,2020-04,"297,208","109,967"
410831,2020-04,"440,929","163,144"
411970,2020-04,"258,674","95,709"
412370,2020-04,"86,048","31,838"
412466,2020-04,"126,949","46,971"
412490,2020-04,"293,505","108,597"
412494,2020-04,"617,209","228,367"
412921,2020-04,"128,017","47,366"
412923,2020-04,"629,325","232,850"
412940,2020-04,"117,238","43,378"
413258,2020-04,"394,905","146,115"
413314,2020-04,"161,971","59,929"
413319,2020-04,"128,548","47,563"
413358,2020-04,"1,423,673","526,759"
413363,2020-04,"364,039","134,694"
413366,2020-04,"241,951","89,522"
413369,2020-04,"361,076","133,598"
413372,2020-04,"120,370","44,537"
413374,2020-04,"269,737","99,803"
413407,2020-04,"106,430","39,379"
413420,2020-04,"565,344","209,177"
413427,2020-04,"247,999","91,760"
413428,2020-04,"143,615","53,138"
413481,2020-04,"263,669","97,557"
413492,2020-04,"132,006","48,842"
413519,2020-04,"143,161","52,970"
413529,2020-04,"91,185","33,739"
413530,2020-04,"22,266","8,239"
413534,2020-04,"122,485","45,319"
413541,2020-04,"135,253","50,043"
413544,2020-04,"247,031","91,402"
413551,2020-04,"205,427","76,008"
413558,2020-04,"213,139","78,861"
413570,2020-04,"348,939","129,107"
413586,2020-04,"121,400","44,918"
413600,2020-04,"127,160","47,049"
413683,2020-04,"586,373","216,958"
413692,2020-04,"296,559","109,727"
413727,2020-04,"193,288","71,517"
413729,2020-04,"267,428","98,948"
413732,2020-04,"700,332","259,123"
413739,2020-04,"508,241","188,049"
413762,2020-04,"202,839","75,050"
413791,2020-04,"259,857","96,147"
413801,2020-04,"54,223","20,063"
413802,2020-04,"85,586","31,667"
413803,2020-04,"462,581","171,155"
413809,2020-04,"186,376","68,959"
413812,2020-04,"323,438","119,672"
413813,2020-04,"518,198","191,733"
413843,2020-04,"135,817","50,252"
413870,2020-04,"373,460","138,180"
413886,2020-04,"167,020","61,797"
413893,2020-04,"503,747","186,387"
413901,2020-04,"211,474","78,245"
413930,2020-04,"89,141","32,982"
413994,2020-04,"102,076","37,768"
414002,2020-04,"292,272","108,141"
414060,2020-04,"244,823","90,585"
414065,2020-04,"319,509","118,218"
414103,2020-04,"697,195","257,962"
414160,2020-04,"254,142","94,033"
414174,2020-04,"353,948","130,961"
414181,2020-04,"405,687","150,104"
414211,2020-04,"652,600","241,462"
414223,2020-04,"155,040","57,365"
414243,2020-04,"178,905","66,195"
414280,2020-04,"193,869","71,732"
414292,2020-04,"105,521","39,043"
414295,2020-04,"1,221,565","451,979"
414345,2020-04,"190,431","70,459"
414398,2020-04,"187,706","69,451"
414430,2020-04,"150,510","55,689"
414441,2020-04,"453,346","167,738"
414449,2020-04,"597,454","221,058"
414450,2020-04,"51,580","19,085"
414454,2020-04,"53,156","19,668"
414456,2020-04,"107,011","39,594"
414460,2020-04,"12,869","4,761"
414491,2020-04,"538,578","199,274"
414495,2020-04,"193,051","71,429"
414500,2020-04,"154,150","57,036"
414503,2020-04,"223,245","82,601"
414520,2020-04,"719,320","266,148"
414532,2020-04,"384,210","142,158"
414533,2020-04,"665,591","246,269"
